Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Samoa,WSM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.75580934065651,10.4515052179548
Samoa,WSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.9692902258758,48.2977494392677
San Marino,SMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.16969878337869,0.471670464994432
San Marino,SMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,166.597497668983,163.997239164221
"San Marino,SMR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2667823016.4361,2577744512.7216"
San Marino,SMR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2365342429.08827,2315535988.83861
San Marino,SMR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.953243094524396,2.33404239647142
San Marino,SMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,142.890458767935,143.267538916062
Sao Tome and Principe,STP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Sao Tome and Principe,STP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Sao Tome and Principe,STP,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,98232686.4349107,72593875.0164174"
Sao Tome and Principe,STP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Sao Tome and Principe,STP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Sao Tome and Principe,STP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Saudi Arabia,SAU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.64155848695908,-4.88417248337549
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.1985098382865,34.0891962076157
"Saudi Arabia,SAU,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,314916582179.44,285859922577.6"
Saudi Arabia,SAU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,209589333333.333,218940800000
Saudi Arabia,SAU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.60909298606352,9.47338286935721
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.7570706925938,26.1089900267695
Senegal,SEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.1891152676079,14.6951284895614
Senegal,SEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.9490914783308,24.9831341973865
"Senegal,SEN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5287037761.42284,5835648428.15407"
Senegal,SEN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8978699797.55997,9186797791.08368
Senegal,SEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.0147533979152,6.84091051724158
Senegal,SEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.8407480009875,39.253116408714
Serbia,SRB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.04312531210374,7.25188317026613
Serbia,SRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,48.6702102411693,48.9609956559925
"Serbia,SRB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,24966953882.8816,26127205134.0063"
Serbia,SRB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,30032669304.2156,31573497914.357
Serbia,SRB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,11.1080791682506,9.84665607878472
Serbia,SRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.8935027873898,58.6163138900993
Seychelles,SYC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.81203386573475,-0.00788803993766862
Seychelles,SYC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,87.0444044109968,82.3562686214226
"Seychelles,SYC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2145360941.69514,2084655873.75074"
Seychelles,SYC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1760460019.13434,1701471825.8422
Seychelles,SYC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.169357427784476,-2.53910443959828
Seychelles,SYC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,98.6631327999028,91.0515782587732
Sierra Leone,SLE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-34.8670245651636,-10.3681877870833
Sierra Leone,SLE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.2388259485764,9.6941408328194
"Sierra Leone,SLE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,737943090.942619,632404792.443926"
Sierra Leone,SLE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1670393268.3715,1817978349.2547
Sierra Leone,SLE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-11.5417680677674,7.55601915977505
Sierra Leone,SLE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.1386343633649,27.8678121639067
Singapore,SGP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.26137149977893,-0.0253146829935531
Singapore,SGP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,178.230504749801,176.300088650586
"Singapore,SGP,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,671737923279.849,664477779338.91"
Singapore,SGP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,559658729487.961,553179836939.709
Singapore,SGP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.82426223988256,-0.0794476018802186
Singapore,SGP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,148.492855677385,146.77034130281
Sint Maarten (Dutch part),SXM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Sint Maarten (Dutch part),SXM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Sint Maarten (Dutch part),SXM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,801576504.787709,1090733591.7486"
Sint Maarten (Dutch part),SXM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Sint Maarten (Dutch part),SXM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Sint Maarten (Dutch part),SXM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Slovak Republic,SVK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.47642466329717,1.35655456063843
Slovak Republic,SVK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,94.9268326476368,91.8440865121276
"Slovak Republic,SVK,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,101107635760.046,97181082313.2985"
Slovak Republic,SVK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,100008287099.316,97247442000.9646
Slovak Republic,SVK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.02753469105659,2.35670319572516
Slovak Republic,SVK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,93.8061320518596,91.8785221191079
Slovenia,SVN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.15538240351594,4.48061438677698
Slovenia,SVN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,85.5686370516669,84.3570583498527
"Slovenia,SVN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,45946656756.5224,45517504247.3338"
Slovenia,SVN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,41364665347.1027,40802920386.196
Slovenia,SVN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.08674820203588,4.66894318637449
Slovenia,SVN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.0448569241837,75.687217335396
Solomon Islands,SLB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.21863079702871,-2.84222463733876
Solomon Islands,SLB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.1262386063781,36.4969019192988
"Solomon Islands,SLB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,680656697.375648,591292572.869012"
Solomon Islands,SLB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,749072147.706918,752930329.230226
Solomon Islands,SLB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,18.2855477127449,8.08146596489993
Solomon Islands,SLB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.3684411267913,46.5014356959347
Somalia,SOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.97566260755387,-3.87840048931608
Somalia,SOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.2123377080212,13.0675548124045
"Somalia,SOM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Somalia,SOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4693240004.98635,4954400000
Somalia,SOM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.2771832712824,-0.582824710517741
Somalia,SOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,59.608500290206,57.2430535478131
South Africa,ZAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.74826444864134,-3.31290850636995
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.4970371508423,27.2021294051151
"South Africa,ZAF,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,111372874801.582,105833418675.255"
South Africa,ZAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,109373822794.536,103935027605.427
South Africa,ZAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.4791947514796,0.553156479237884
South Africa,ZAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.9885079767917,26.6958670030255
South Sudan,SSD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
South Sudan,SSD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"South Sudan,SSD,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,3094570000,3641120000"
South Sudan,SSD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
South Sudan,SSD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
South Sudan,SSD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Spain,ESP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.6613811197811,2.26451559423882
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.874813986254,34.6755629292261
"Spain,ESP,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,498991437520.156,486589572441.607"
Spain,ESP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,460052638839.215,444777298015.686
Spain,ESP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.88842627556598,1.31842116192169
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.1345964120382,31.6906621148431
Sri Lanka,LKA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.37505812370217,1.70417988260294
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.4462486139875,21.8235328944217
"Sri Lanka,LKA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,20263792551.2938,19414322724.1375"
Sri Lanka,LKA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,26801436668.8368,24569908055.8511
Sri Lanka,LKA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.26242715755841,-3.50517775478879
Sri Lanka,LKA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.3631481367583,27.6019929599505
St. Kitts and Nevis,KNA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
St. Kitts and Nevis,KNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"St. Kitts and Nevis,KNA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,594322898.6867,564522801.994126"
St. Kitts and Nevis,KNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
St. Kitts and Nevis,KNA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
St. Lucia,LCA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
St. Lucia,LCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"St. Lucia,LCA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1114054070.67002,1208783637.67938"
St. Lucia,LCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
St. Lucia,LCA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
St. Lucia,LCA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
St. Martin (French part),MAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
St. Martin (French part),MAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"St. Martin (French part),MAF,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
St. Martin (French part),MAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
St. Martin (French part),MAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
St. Martin (French part),MAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
St. Vincent and the Grenadines,VCT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
St. Vincent and the Grenadines,VCT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"St. Vincent and the Grenadines,VCT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,321788373.771149,328651205.762093"
St. Vincent and the Grenadines,VCT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
St. Vincent and the Grenadines,VCT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
St. Vincent and the Grenadines,VCT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Sudan,SDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.00002383777598,7.00001532778467
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.65020198466392,8.45298341762853
"Sudan,SDN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,4995707338.38466,5101252297.39815"
Sudan,SDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4597125307.12531,5713051071.07438
Sudan,SDN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.9286265157006,13.8482591916559
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.2177167427683,17.666637037634
Suriname,SUR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Suriname,SUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Suriname,SUR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2235837595.90414,2286750029.46646"
Suriname,SUR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Suriname,SUR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Suriname,SUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Sweden,SWE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.44469034675291,6.90374925358273
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.8909449211588,48.2412138172619
"Sweden,SWE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,257042480801.435,261020884544.194"
Sweden,SWE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,243893762279.478,235643869847.267
Sweden,SWE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.08383079424262,2.02300036404084
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.2387507945047,44.2798696637669
Switzerland,CHE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.3728643151336,-0.678189141691888
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.4781861031999,66.9653936798419
"Switzerland,CHE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,485182909801.349,478504811117.624"
Switzerland,CHE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,413213693521.722,412350588412.87
Switzerland,CHE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.75056284455286,0.27838080165013
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.950318222608,57.1622185006251
Syrian Arab Republic,SYR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-14.3826735281008,10.6959464256135
Syrian Arab Republic,SYR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.9170277126093,13.0100664640827
"Syrian Arab Republic,SYR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Syrian Arab Republic,SYR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7683752902.37253,6546690316.91197
Syrian Arab Republic,SYR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-6.2332645177115,-2.18099774379543
Syrian Arab Republic,SYR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.7420714018735,28.9894046595335
Tajikistan,TJK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.19999965844733,21.5000002047089
Tajikistan,TJK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.3754784742862,14.9799392742745
"Tajikistan,TJK,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1116258706,1243494480"
Tajikistan,TJK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3220194647.33488,3408735466.32569
Tajikistan,TJK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.29999942365536,6.40000059906869
Tajikistan,TJK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.470632937044,41.0650766403151
Tanzania,TZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.8105302509033,18.9900343302799
Tanzania,TZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.7391433931711,16.0367461484986
"Tanzania,TZA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,8307301325.18604,9658559582.97603"
Tanzania,TZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10205640647.7767,10363463865.7749
Tanzania,TZA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,23.3434214461532,-1.3914405013971
Tanzania,TZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.9034665112026,16.9818431017325
Thailand,THA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.35104986995172,-2.95355341651113
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,64.838096899332,59.5188906218859
"Thailand,THA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,328581755663.36,323878328530.532"
Thailand,THA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,283801450351.972,272916501194.971
Thailand,THA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.27429587315605,-5.16668460621428
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.0037678316517,50.1706240932801
Timor-Leste,TLS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,16.6337012211804,1045.4492937931
Timor-Leste,TLS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2.93153176057974,21.2143177359833
"Timor-Leste,TLS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,121872114.419877,785636552.359114"
Timor-Leste,TLS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,962964800,1004078400
Timor-Leste,TLS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.91710641394336,5.83437128479459
Timor-Leste,TLS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.8876513619701,49.3999263191702
Togo,TGO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.623584034217316,3.41403062831243
Togo,TGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.2239524638869,23.8124527104537
"Togo,TGO,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1702908075.83448,1665136817.79807"
Togo,TGO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2328937346.46878,2260735795.38605
Togo,TGO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.40528783648013,3.13315065552726
Togo,TGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.1318512447495,32.3299406897562
Tonga,TON,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.33658687236252,-3.27106412224019
Tonga,TON,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.3767136527537,22.7656730050921
"Tonga,TON,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,104850808.124847,112481817.777651"
Tonga,TON,Imports of goods and services (current US$),NE.IMP.GNFS.CD,323572000.736387,333826212.527909
Tonga,TON,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-1.36972708419738,4.8132240723881
Tonga,TON,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,66.0735977475851,67.5491037710798
Trinidad and Tobago,TTO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Trinidad and Tobago,TTO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Trinidad and Tobago,TTO,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,11569943461.7966,9565811941.96694"
Trinidad and Tobago,TTO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Trinidad and Tobago,TTO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Trinidad and Tobago,TTO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Tunisia,TUN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.58672683248955,-4.21983110152324
Tunisia,TUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.4863677197516,45.9513065456175
"Tunisia,TUN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,13693919282.56,13741279993.9223"
Tunisia,TUN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,24924183950.308,23627733194.1128
Tunisia,TUN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.50510258889247,-8.3900987193729
Tunisia,TUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.3889083112435,56.383178565707
Turkmenistan,TKM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Turkmenistan,TKM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.8999852816462,24.7336007327164
"Turkmenistan,TKM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Turkmenistan,TKM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8560857142.85714,8844000000
Turkmenistan,TKM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Turkmenistan,TKM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.0002873583358,19.552158671004
Turks and Caicos Islands,TCA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Turks and Caicos Islands,TCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Turks and Caicos Islands,TCA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,826823788.634874,.."
Turks and Caicos Islands,TCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Turks and Caicos Islands,TCA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Turks and Caicos Islands,TCA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Tuvalu,TUV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Tuvalu,TUV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Tuvalu,TUV,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,8536744.66249673,10277609.3550798"
Tuvalu,TUV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Tuvalu,TUV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Tuvalu,TUV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Uganda,UGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.41993411923083,4.31749177752039
Uganda,UGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.0870530611511,17.1090580167383
"Uganda,UGA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5929629291.61877,6171819239.91009"
Uganda,UGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7096219371.83998,7865670039.52778
Uganda,UGA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.41428388503647,7.09408102307283
Uganda,UGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.5513525388056,22.2519959480052
Ukraine,UKR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.35413842350381,7.29979490981454
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.2352356625927,41.2316912560049
"Ukraine,UKR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,59177000000,63556000000"
Ukraine,UKR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,70634825281.8368,75832862621.1614
Ukraine,UKR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.78298734225851,5.74537475107971
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,53.9645794092748,49.2795430350714
United Arab Emirates,ARE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.68171160830599,0.751709035488474
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,93.7169810173454,96.8595999313045
"United Arab Emirates,ARE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
United Arab Emirates,ARE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,281535738597.685,306004084411.164
United Arab Emirates,ARE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.995363607347059,5.6852416311457
United Arab Emirates,ARE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,65.9257962668894,73.2085188940452
United Kingdom,GBR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.07944127270481,2.00104055700845
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.5801113597336,31.63478028095
"United Kingdom,GBR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,906757163933.295,902153043301.954"
United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,946466621329.184,941829862195.151
United Kingdom,GBR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.09748289069969,2.72018827470602
